2011,1414,5,1,35,3,4
1128,3206,4,0,25,1,13
3108,798,3,0,50,6,0
3108,798,3,0,50,6,1
3108,798,3,0,50,6,15
3150,11,5,1,25,3,4
3150,11,5,1,25,3,7
3150,11,5,1,25,3,13
2389,3213,5,0,25,16,2
2389,3213,5,0,25,16,3
5755,43,2,1,35,2,7
2647,858,5,1,35,11,0
2647,858,5,1,35,11,5
2647,858,5,1,35,11,7
1680,1583,1,0,25,20,3
1680,1583,1,0,25,20,8
1047,2762,5,0,18,0,15
3491,1985,4,0,25,16,10
3995,1918,4,0,35,17,0
3995,1918,4,0,35,17,4
3995,1918,4,0,35,17,5
3995,1918,4,0,35,17,7
3771,914,4,0,25,1,11
3771,914,4,0,25,1,13
4277,159,3,0,35,16,7
5524,1747,3,1,1,10,4
5524,1747,3,1,1,10,7
3311,2231,4,0,25,4,5
3311,2231,4,0,25,4,7
930,293,4,0,25,5,5
930,293,4,0,25,5,7
930,293,4,0,25,5,13
930,293,4,0,25,5,15
2142,1407,2,1,45,14,10
2142,1407,2,1,45,14,15
5615,94,3,0,35,7,7
1693,3088,5,0,25,12,4
566,550,2,0,25,17,4
566,550,2,0,25,17,13
2637,1959,4,1,35,20,7
2637,1959,4,1,35,20,13
4018,2641,3,1,45,20,0
4018,2641,3,1,45,20,1
4018,2641,3,1,45,20,14
2666,1805,5,0,45,16,5
2666,1805,5,0,45,16,7
2666,1805,5,0,45,16,12
2666,1805,5,0,45,16,15
302,3770,1,0,18,4,1
302,3770,1,0,18,4,5
302,3770,1,0,18,4,14
302,3770,1,0,18,4,15
5178,3614,4,0,50,0,4
5178,3614,4,0,50,0,13
1896,914,4,0,56,13,11
1896,914,4,0,56,13,13
1579,802,3,0,25,0,7
1579,802,3,0,25,0,13
5397,2278,3,0,18,0,0
5397,2278,3,0,18,0,5
5397,2278,3,0,18,0,15
1980,2335,3,0,35,7,4
1422,2016,3,0,35,17,3
1422,2016,3,0,35,17,4
1422,2016,3,0,35,17,17
1496,1391,3,0,25,17,0
1496,1391,3,0,25,17,4
1496,1391,3,0,25,17,14
1496,1391,3,0,25,17,16
1448,1569,5,1,25,3,4
1448,1569,5,1,25,3,13
4788,3525,3,0,35,7,4
3054,3418,4,0,18,4,0
3054,3418,4,0,18,4,7
2446,1304,5,0,18,7,0
2446,1304,5,0,18,7,4
2446,1304,5,0,18,7,17
2529,2551,4,1,35,9,7
2529,2551,4,1,35,9,15
673,2437,3,0,25,20,7
3931,1375,3,0,25,5,0
3931,1375,3,0,25,5,1
3931,1375,3,0,25,5,14
2188,3534,2,1,18,19,4
2688,2858,4,0,25,17,4
2688,2858,4,0,25,17,7
3457,1090,4,0,25,20,7
3457,1090,4,0,25,20,16
4867,543,3,0,25,16,4
4867,543,3,0,25,16,13
4867,543,3,0,25,16,15
2967,1923,3,0,25,0,4
3808,2736,1,0,25,7,4
2986,2443,3,0,25,4,7
2986,2443,3,0,25,4,13
4523,919,5,0,18,2,1
4523,919,5,0,18,2,3
4523,919,5,0,18,2,7
4523,919,5,0,18,2,11
5448,2795,1,0,45,19,4
3539,344,5,1,25,4,4
4732,2311,2,0,25,14,12
4732,2311,2,0,25,14,14
4681,608,5,1,35,15,5
4681,608,5,1,35,15,7
4681,608,5,1,35,15,15
4772,1196,5,0,56,17,0
4772,1196,5,0,56,17,1
4772,1196,5,0,56,17,7
4772,1196,5,0,56,17,14
4772,1196,5,0,56,17,16
889,2404,1,0,45,20,0
889,2404,1,0,45,20,16
5687,2471,1,1,1,0,1
5687,2471,1,1,1,0,4
3829,3039,3,1,25,1,4
3771,1334,2,0,25,1,10
3771,1334,2,0,25,1,14
201,514,4,1,35,2,4
999,2641,5,0,25,15,0
999,2641,5,0,25,15,1
999,2641,5,0,25,15,14
1001,1719,4,0,25,4,7
3365,837,2,0,50,17,3
3365,837,2,0,50,17,4
4005,3426,4,0,35,7,7
4005,3426,4,0,35,7,13
4904,2046,5,0,50,15,1
4904,2046,5,0,50,15,3
4904,2046,5,0,50,15,14
44,912,3,0,45,17,7
44,912,3,0,45,17,13
44,912,3,0,45,17,16
1748,1028,3,0,50,1,3
1748,1028,3,0,50,1,4
1748,1028,3,0,50,1,11
1904,196,2,0,18,1,10
1904,196,2,0,18,1,14
5643,2746,2,1,35,1,4
5643,2746,2,1,35,1,10
5643,2746,2,1,35,1,11
1569,3350,4,1,56,13,7
1068,2580,3,1,18,4,5
1723,849,3,0,35,17,0
1723,849,3,0,35,17,1
1723,849,3,0,35,17,14
1723,849,3,0,35,17,15
3540,593,5,0,18,17,7
3540,593,5,0,18,17,15
426,3729,4,0,18,4,0
426,3729,4,0,18,4,5
1835,1641,5,0,25,19,4
1842,2118,4,0,18,4,10
1842,2118,4,0,18,4,15
3533,440,4,0,25,2,4
3533,440,4,0,25,2,13
5570,1210,4,0,25,1,0
5570,1210,4,0,25,1,1
5570,1210,4,0,25,1,13
5570,1210,4,0,25,1,14
5570,1210,4,0,25,1,16
4647,1343,4,0,35,20,15
5636,3366,3,0,25,7,0
5636,3366,3,0,25,7,1
5636,3366,3,0,25,7,16
1608,2714,1,0,25,11,7
3751,1894,3,1,35,12,1
3751,1894,3,1,35,12,4
3751,1894,3,1,35,12,13
2761,1387,5,0,35,6,0
2761,1387,5,0,35,6,10
1207,2668,3,0,50,0,10
1207,2668,3,0,50,0,14
1484,3730,4,0,25,12,7
1484,3730,4,0,25,12,12
3442,2628,4,0,18,12,0
3442,2628,4,0,18,12,1
3442,2628,4,0,18,12,8
3442,2628,4,0,18,12,14
1897,2300,3,1,50,2,4
1897,2300,3,1,50,2,11
5996,1270,3,1,25,0,4
5996,1270,3,1,25,0,14
5779,353,2,0,25,5,0
5779,353,2,0,25,5,13
5779,353,2,0,25,5,15
216,2163,3,0,45,13,4
216,2163,3,0,45,13,10
3546,29,3,0,25,20,1
3546,29,3,0,25,20,14
1140,3642,3,1,45,2,17
5394,306,4,0,18,0,7
588,911,4,1,25,11,4
588,911,4,1,25,11,12
588,911,4,1,25,11,13
588,911,4,1,25,11,15
4817,3404,3,0,25,1,0
4817,3404,3,0,25,1,7
3768,1587,4,0,25,4,0
3768,1587,4,0,25,4,1
2092,2524,2,0,56,1,0
2092,2524,2,0,56,1,7
3518,1279,5,1,18,7,4
3518,1279,5,1,18,7,7
2866,367,3,0,25,7,4
2866,367,3,0,25,7,5
2866,367,3,0,25,7,8
2726,111,5,0,45,11,7
2726,111,5,0,45,11,15
36,47,5,0,25,3,5
36,47,5,0,25,3,15
4478,2792,3,0,1,12,4
2023,2716,5,0,18,4,4
2023,2716,5,0,18,4,10
2090,3256,4,0,35,17,0
2090,3256,4,0,35,17,15
5896,2252,2,0,25,0,4
5896,2252,2,0,25,0,7
4352,1541,2,0,18,4,4
4352,1541,2,0,18,4,13
3558,547,3,0,18,17,0
3558,547,3,0,18,17,1
3558,547,3,0,18,17,15
1599,1954,4,0,25,0,0
1599,1954,4,0,25,0,7
4832,2416,3,0,25,14,4
1399,2389,2,0,18,17,5
1399,2389,2,0,18,17,10
1399,2389,2,0,18,17,15
1943,196,3,0,18,4,10
1943,196,3,0,18,4,14
4879,2641,2,0,25,3,0
4879,2641,2,0,25,3,1
4879,2641,2,0,25,3,14
26,364,3,0,25,7,2
26,364,3,0,25,7,3
26,364,3,0,25,7,11
3224,3786,3,1,25,14,4
4284,2006,3,0,50,7,0
4284,2006,3,0,50,7,1
4284,2006,3,0,50,7,13
3760,1580,4,0,50,0,0
3760,1580,4,0,50,0,1
3760,1580,4,0,50,0,4
3760,1580,4,0,50,0,14
2481,2728,4,0,35,14,7
5576,2549,4,0,25,4,0
5576,2549,4,0,25,4,14
5922,2648,4,0,56,3,10
4478,2004,3,0,1,12,4
4478,2004,3,0,1,12,10
2054,1673,4,0,25,12,7
4352,1393,3,0,18,4,7
4352,1393,3,0,18,4,13
3610,3513,3,0,18,6,7
3610,3513,3,0,18,6,15
4448,318,5,0,25,14,7
889,902,4,0,45,20,7
889,902,4,0,45,20,13
2023,3052,5,0,18,4,4
225,3424,5,0,25,7,4
225,3424,5,0,25,7,7
4524,1747,2,0,25,2,4
4524,1747,2,0,25,2,7
4467,3171,4,1,50,6,7
2172,1263,5,0,18,20,7
2172,1263,5,0,18,20,16
1712,1220,4,0,25,0,0
1712,1220,4,0,25,0,4
1712,1220,4,0,25,0,11
5437,1954,3,0,25,11,0
5437,1954,3,0,25,11,7
2934,1485,3,1,35,20,4
3016,2841,3,0,18,12,15
2635,293,3,0,35,0,5
2635,293,3,0,35,0,7
2635,293,3,0,35,0,13
2635,293,3,0,35,0,15
1632,3685,3,0,25,16,4
1632,3685,3,0,25,16,7
1632,3685,3,0,25,16,13
4884,249,5,0,35,14,7
4884,249,5,0,35,14,13
1899,3675,3,1,45,6,11
4277,2020,5,0,35,16,7
4277,2020,5,0,35,16,13
3487,1293,4,0,18,4,7
2238,337,4,1,25,4,7
3610,3945,1,0,18,6,1
3610,3945,1,0,18,6,2
3610,3945,1,0,18,6,3
3620,3861,3,0,25,7,4
3029,3396,5,0,18,4,3
3029,3396,5,0,18,4,4
2857,1200,5,0,25,0,0
2857,1200,5,0,25,0,14
2857,1200,5,0,25,0,15
2857,1200,5,0,25,0,16
5675,151,5,0,35,14,7
5675,151,5,0,35,14,13
5675,151,5,0,35,14,16
692,10,4,1,25,0,0
692,10,4,1,25,0,1
692,10,4,1,25,0,15
1051,110,5,1,25,0,0
1051,110,5,1,25,0,7
1051,110,5,1,25,0,16
53,2710,5,0,25,0,10
1778,1639,4,0,18,4,7
1778,1639,4,0,18,4,13
4635,2858,5,0,18,4,4
4635,2858,5,0,18,4,7
1100,3266,5,0,25,0,0
1100,3266,5,0,25,0,4
1100,3266,5,0,25,0,5
1100,3266,5,0,25,0,7
5795,3491,1,0,25,1,4
5595,165,2,0,25,20,0
5595,165,2,0,25,20,15
3265,2368,2,0,25,15,0
3265,2368,2,0,25,15,1
3265,2368,2,0,25,15,10
4327,3505,4,0,35,17,15
4207,2410,2,0,35,1,0
4207,2410,2,0,35,1,7
149,1295,3,0,25,1,7
3259,231,1,1,18,4,4
1985,2571,5,0,45,12,0
1985,2571,5,0,45,12,14
1985,2571,5,0,45,12,15
4007,1711,2,0,35,12,4
4007,1711,2,0,35,12,5
4007,1711,2,0,35,12,7
4007,1711,2,0,35,12,12
3029,1580,5,0,18,4,0
3029,1580,5,0,18,4,1
3029,1580,5,0,18,4,4
3029,1580,5,0,18,4,14
5074,1694,5,0,1,0,7
2273,2746,2,0,25,6,4
2273,2746,2,0,25,6,10
2273,2746,2,0,25,6,11
3108,3363,5,0,50,6,4
3108,3363,5,0,50,6,7
1546,1892,4,0,25,4,12
1546,1892,4,0,25,4,15
5947,589,3,1,45,16,0
5947,589,3,1,45,16,14
5947,589,3,1,45,16,15
5747,1197,5,0,25,0,0
5747,1197,5,0,25,0,1
5747,1197,5,0,25,0,4
5747,1197,5,0,25,0,13
5256,539,4,0,25,16,4
5256,539,4,0,25,16,13
890,158,5,0,18,4,1
890,158,5,0,18,4,3
2266,2997,4,1,50,2,4
4952,1094,3,1,25,14,7
4952,1094,3,1,25,14,13
4952,1094,3,1,25,14,16
4607,2310,4,0,25,0,7
4315,2616,4,0,18,4,0
4315,2616,4,0,18,4,5
2085,39,4,0,18,0,4
2085,39,4,0,18,0,13
424,3358,4,0,25,17,4
424,3358,4,0,25,17,13
3280,1573,2,0,25,7,0
3280,1573,2,0,25,7,14
3280,1573,2,0,25,7,15
2020,2686,5,0,25,7,7
2020,2686,5,0,25,7,12
550,2529,1,0,45,8,0
550,2529,1,0,45,8,14
2305,34,4,0,50,20,3
2305,34,4,0,50,20,4
2305,34,4,0,50,20,7
2967,1220,3,0,25,0,0
2967,1220,3,0,25,0,4
2967,1220,3,0,25,0,11
4033,1914,4,0,25,6,4
4033,1914,4,0,25,6,7
1150,1783,2,1,25,20,9
1150,1783,2,1,25,20,12
1150,1783,2,1,25,20,15
4089,2424,4,0,25,7,4
4089,2424,4,0,25,7,13
869,2093,3,0,18,20,1
869,2093,3,0,18,20,3
869,2093,3,0,18,20,8
869,2093,3,0,18,20,14
3311,1987,1,0,25,4,10
1727,2366,5,0,35,16,0
1727,2366,5,0,35,16,1
1727,2366,5,0,35,16,10
2120,810,1,0,1,0,3
2120,810,1,0,1,0,4
2120,810,1,0,1,0,8
4829,2353,4,0,25,0,0
4829,2353,4,0,25,0,15
6000,2987,3,0,45,17,1
6000,2987,3,0,45,17,2
6000,2987,3,0,45,17,9
4030,480,5,0,35,7,0
4030,480,5,0,35,7,1
4030,480,5,0,35,7,14
4531,541,5,0,18,4,9
4531,541,5,0,18,4,14
2807,921,3,1,35,11,4
3425,1394,5,0,18,20,4
350,2391,5,0,45,20,5
350,2391,5,0,45,20,15
894,1396,4,0,18,4,5
894,1396,4,0,18,4,7
894,1396,4,0,18,4,14
3414,3863,2,0,25,17,14
3414,3863,2,0,25,17,15
801,1892,3,1,25,20,12
801,1892,3,1,25,20,15
4948,978,3,0,45,2,7
3589,2093,1,1,45,0,1
3589,2093,1,1,45,0,3
3589,2093,1,1,45,0,8
3589,2093,1,1,45,0,14
639,2724,4,0,45,17,4
639,2724,4,0,45,17,13
5535,2734,3,0,25,15,7
476,1617,5,0,35,0,5
476,1617,5,0,35,0,9
476,1617,5,0,35,0,12
476,1617,5,0,35,0,15
821,2135,3,0,18,2,1
821,2135,3,0,18,2,11
2340,3506,4,0,35,2,4
2340,3506,4,0,35,2,7
4796,86,3,0,35,7,1
4796,86,3,0,35,7,7
1508,17,2,1,1,10,7
1508,17,2,1,1,10,13
2334,1951,4,1,56,7,11
3125,1395,3,0,25,7,4
3125,1395,3,0,25,7,7
5448,3258,4,0,45,19,4
4335,2121,3,0,35,0,10
4335,2121,3,0,35,0,15
2211,1299,3,0,45,6,7
2211,1299,3,0,45,6,16
2173,1243,4,0,50,13,4
2173,1243,4,0,50,13,7
3626,65,3,0,25,17,4
3065,1845,4,1,18,4,4
3065,1845,4,1,18,4,15
2638,3032,3,0,25,14,14
5650,688,3,1,35,12,0
5650,688,3,1,35,12,1
5650,688,3,1,35,12,4
5650,688,3,1,35,12,16
5716,1391,4,0,1,10,0
5716,1391,4,0,1,10,4
5716,1391,4,0,1,10,14
5716,1391,4,0,1,10,16
4517,880,2,1,18,1,14
4517,880,2,1,18,1,15
3186,2285,5,0,50,1,7
45,951,3,1,45,16,4
2254,3104,4,0,35,5,0
2254,3104,4,0,35,5,1
2254,3104,4,0,35,5,4
2254,3104,4,0,35,5,5
137,356,4,1,45,6,4
137,356,4,1,45,6,13
137,356,4,1,45,6,16
967,1569,4,1,18,0,4
967,1569,4,1,18,0,13
2731,3740,3,0,35,7,0
2731,3740,3,0,35,7,4
1283,1219,2,1,18,1,10
1283,1219,2,1,18,1,15
5193,1210,3,0,35,12,0
5193,1210,3,0,35,12,1
5193,1210,3,0,35,12,13
5193,1210,3,0,35,12,14
5193,1210,3,0,35,12,16
5046,471,2,0,25,16,4
5046,471,2,0,25,16,13
5880,912,4,0,25,1,7
5880,912,4,0,25,1,13
5880,912,4,0,25,1,16
5757,788,4,0,1,10,4
5757,788,4,0,1,10,8
5757,788,4,0,1,10,13
5757,788,4,0,1,10,14
4889,3639,5,0,18,4,0
5035,2011,4,1,25,17,4
5035,2011,4,1,25,17,14
1241,3157,4,0,1,10,3
1241,3157,4,0,1,10,4
4053,1975,2,0,25,18,10
3825,63,1,0,18,1,4
3754,2989,4,0,56,7,0
922,648,5,0,56,16,0
922,648,5,0,56,16,1
922,648,5,0,56,16,12
1889,2700,3,0,18,14,2
1889,2700,3,0,18,14,4
3769,2804,3,0,25,15,4
3769,2804,3,0,25,15,7
2885,1,5,1,18,1,2
2885,1,5,1,18,1,3
2885,1,5,1,18,1,4
3539,1197,5,1,25,4,0
3539,1197,5,1,25,4,1
3539,1197,5,1,25,4,4
3539,1197,5,1,25,4,13
752,3565,3,1,25,3,4
752,3565,3,1,25,3,7
5294,674,4,0,25,2,1
5294,674,4,0,25,2,14
1974,85,3,0,35,17,7
1974,85,3,0,35,17,13
635,1296,4,0,56,17,7
635,1296,4,0,56,17,13
3592,123,5,1,56,2,7
